,Fecha,Precio,Producto,Lugar,Categoria
436,2022-04-08,21.99,Kfc,Uber eats,Supermercado
437,2022-04-08,14.21,La que frao,Uber eats,Supermercado
438,2022-04-09,9.2,Moto,Cabify,Transporte
439,2022-04-13,0.73,Agua mineral,Mercadona,Supermercado
440,2022-04-13,1.35,Enjuague bucal,Mercadona,Farmacia
441,2022-04-13,1.35,Esponja de acero,Mercadona,Vivienda
442,2022-04-13,2.2,Membrillo,Mercadona,Supermercado
443,2022-04-13,3.95,Huevos,Mercadona,Supermercado
444,2022-04-13,1.54,Azucar,Mercadona,Supermercado
445,2022-04-13,0.6,Oregano,Mercadona,Supermercado
446,2022-04-13,2.2,Queso cuñitas,Mercadona,Supermercado
447,2022-04-13,0.9,Pan de panchos,Mercadona,Supermercado
448,2022-04-13,1.7,Galletitas saladas,Mercadona,Supermercado
449,2022-04-16,8.4,Coca cola,Mercadona,Supermercado
450,2022-04-16,0.73,Agua,Mercadona,Supermercado
451,2022-04-16,1.2,Patatas,Mercadona,Supermercado
452,2022-04-16,2.75,Afeitadoras,Mercadona,Farmacia
453,2022-04-16,1.1,Patatas,Mercadona,Supermercado
454,2022-04-16,1.5,Cacahuate frito,Mercadona,Supermercado
455,2022-04-16,2.7,Mozzarella,Mercadona,Supermercado
456,2022-04-16,1.99,Jamon,Mercadona,Supermercado
457,2022-04-16,2.1,Queso en lonchas,Mercadona,Supermercado
458,2022-04-16,2.0,Huevo de pascua,Mercadona,Supermercado
459,2022-04-16,1.5,Conejo blanco,Mercadona,Supermercado
460,2022-04-16,1.3,Conejo negro,Mercadona,Supermercado
461,2022-04-15,3.06,Desodrante,Carrefour,Farmacia
462,2022-04-15,1.45,Don satur,Carrefour,Supermercado
463,2022-04-15,1.22,Hogareñas,Carrefour,Supermercado
464,2022-04-15,2.45,Mayonesa de cebolla,Carrefour,Supermercado
465,2022-04-15,2.15,Mayonesa heinzz,Carrefour,Supermercado
466,2022-04-15,2.89,Barbacoa heinz,Carrefour,Supermercado
467,2022-04-15,3.99,Yerba,Carrefour,Supermercado
468,2022-04-15,1.15,Lechuga,Carrefour,Supermercado
469,2022-04-15,3.5,Pan de hamburguesa,Carrefour,Supermercado
470,2022-04-15,3.98,Hamburguesa carne,Carrefour,Supermercado
471,2022-04-15,6.49,Fundas con cierre,Carrefour,Vivienda
472,2022-04-12,12.19,Cena,Uber eats,Supermercado
473,2022-04-16,11.99,Almuerzo,Burguer king,Salidas
474,2022-04-21,4.2,Leche,,Supermercado
475,2022-04-21,0.73,Agua,,Supermercado
476,2022-04-21,0.8,Garbanzo,,Supermercado
477,2022-04-21,0.7,Alubia,,Supermercado
478,2022-04-21,0.75,Malvavisco,,Supermercado
479,2022-04-21,1.0,Gomitas,,Supermercado
480,2022-04-21,1.85,Bolas cereal choco,,Supermercado
481,2022-04-21,0.75,Lenteja,,Supermercado
482,2022-04-21,0.9,Pan hot dog,,Supermercado
483,2022-04-21,1.55,Salteado de patata,,Supermercado
484,2022-04-21,1.8,Salteado de pollo,,Supermercado
485,2022-04-21,0.8,Pimenton dulce,,Supermercado
486,2022-04-23,7.85,Peaje 1,,Transporte
487,2022-04-23,15.0,Almuerzo,,Salidas
488,2022-04-23,40.0,Gasolina,,Transporte
489,2022-04-23,12.0,Cena,,Salidas
490,2022-04-23,1.7,Peaje 2,,Transporte
491,2022-04-24,12.99,Almuerzo,,Salidas
492,2022-04-25,3.95,Huevos,,Supermercado
493,2022-04-25,1.25,Pan lactal,,Supermercado
494,2022-04-25,0.73,Agua,,Supermercado
495,2022-04-25,1.4,Espuma afeitar,,Farmacia
496,2022-04-25,1.15,Jabon de manos,,Farmacia
497,2022-04-25,3.35,Cerdo empanado,,Supermercado
498,2022-04-25,2.84,Cerdo empanado,,Supermercado
499,2022-04-25,3.31,Pechuga empanado,,Supermercado
500,2022-04-25,3.1,Pechuga empanado,,Supermercado
501,2022-04-26,1.99,Tomates,,Supermercado
502,2022-04-27,1.11,Parmesano,,Supermercado
503,2022-04-27,1.11,Rallado 4 quesos,,Supermercado
504,2022-04-27,1.11,Panceta,,Supermercado
505,2022-04-30,0.63,Agua,,Supermercado
506,2022-04-30,4.2,Leche,,Supermercado
507,2022-04-30,2.2,Cuñitas,,Supermercado
508,2022-04-30,3.6,Vino,,Supermercado
509,2022-04-30,1.25,Pan de molde,,Supermercado
510,2022-04-30,1.3,Cesta inodoro,,Vivienda
511,2022-04-30,2.31,Azucar,,Supermercado
512,2022-04-30,1.35,Patata horno,,Supermercado
513,2022-04-30,1.9,Arroz,,Supermercado
514,2022-04-30,5.55,Cafe,,Supermercado
515,2022-04-30,1.0,Patatas bravas,,Supermercado
516,2022-04-30,0.75,Cookies chocolate,,Supermercado
517,2022-04-30,3.4,Galletitas saladas,,Supermercado
518,2022-04-30,1.65,Tortelloni de carne,,Supermercado
519,2022-04-30,1.7,Papel vegetal,,Vivienda
520,2022-04-30,2.2,Medialunas calabaza,,Supermercado
521,2022-04-30,2.2,Membrillo,,Supermercado
522,2022-04-30,0.55,Guisantes,,Supermercado
523,2022-04-30,1.65,Tortelloni jamon,,Supermercado
524,2022-04-30,0.9,Cebolla congelada,,Supermercado
525,2022-04-30,0.73,Agua,,Supermercado
526,2022-04-30,1.0,Pimiento rojo verde cong,,Supermercado
527,2022-04-30,1.5,Tomate tamizado,,Supermercado
528,2022-04-30,1.5,Cacahuete frito con miel,,Supermercado
529,2022-04-30,1.85,Papel higienico humedo,,Farmacia
530,2022-04-30,1.2,Spaghetti,,Supermercado
531,2022-04-30,1.8,Salteado de pollo,,Supermercado
532,2022-04-30,1.4,Desodorante,,Farmacia
533,2022-04-30,1.0,Pasta de dientes,,Farmacia
534,2022-04-30,1.55,Salteado de patata,,Supermercado
535,2022-04-30,2.1,Queso en lonchas,,Supermercado
536,2022-04-30,3.05,Jamon,,Supermercado
537,2022-04-30,0.9,Patata ondulada,,Supermercado
538,2022-04-30,1.2,Patatas campestre,,Supermercado
539,2022-04-30,1.2,Patatas serrano,,Supermercado
540,2022-04-30,1.1,Patatas light,,Supermercado
541,2022-04-30,2.0,Salchica gourmet,,Supermercado
542,2022-04-30,1.69,Salchicha bocata,,Supermercado
543,2022-04-30,1.55,Salchicha pavo pollo,,Supermercado
544,2022-04-30,1.45,Salchicha frankfurt,,Supermercado
545,2022-04-29,30.0,Cena yolanda,,Salidas
546,2022-04-30,17.5,Cena juampi,,Salidas
547,2022-05-05,17.8,Entradas al cine ,,Salidas
548,2022-05-07,2.16,Moto yego,,Transporte
549,2022-05-07,9.2,Renfe,,Transporte
550,2022-05-07,17.05,Comida cine,,Salidas
551,2022-05-07,17.4,Comida,,Salidas
552,2022-05-03,4.64,Fanta lata,Carrefour,Supermercado
553,2022-05-03,0.83,Chocolate con almendras,Carrefour,Supermercado
554,2022-05-03,0.86,Chocolate con avellanads,Carrefour,Supermercado
555,2022-05-03,1.68,Chocolate con leche,Carrefour,Supermercado
556,2022-05-03,1.24,Chocolate carrefour,Carrefour,Supermercado
557,2022-05-03,1.25,Te,Carrefour,Supermercado
558,2022-05-03,1.79,Croissant,Carrefour,Supermercado
559,2022-05-03,1.35,Napolitanas,Carrefour,Supermercado
560,2022-05-03,1.6,Tomate,Carrefour,Supermercado
561,2022-05-03,0.75,Zanahoria,Carrefour,Supermercado
562,2022-05-03,0.99,Pan de hamburguesa,Carrefour,Supermercado
563,2022-05-03,1.65,Pan de pancho,Carrefour,Supermercado
564,2022-05-03,3.31,Carne picada,Carrefour,Supermercado
565,2022-05-03,12.72,Cinta de lomo ,Carrefour,Supermercado
566,2022-05-08,137.71,Apartamento sevilla,,Viajes
567,2022-05-08,92.4,Entradas paul,,Viajes
568,2022-05-08,78.78,Bus sevilla,,Viajes
569,2022-05-05,0.73,Agua,Mercadona ,Supermercado
570,2022-05-05,2.2,Yogur ,Mercadona ,Supermercado
571,2022-05-05,3.95,Huevos,Mercadona,Supermercado
572,2022-05-05,0.85,Lechuga ,Mercadona ,Supermercado
573,2022-05-05,1.0,5 panes,Mercadona,Supermercado
574,2022-05-10,10.2,Merienda,,Salidas
575,2022-05-09,1.26,Agua,Mercadona,Supermercado
576,2022-05-09,1.46,Agua,Mercadona,Supermercado
577,2022-05-09,1.35,Infusion piña,Mercadona,Supermercado
578,2022-05-09,1.35,Te frutos rojos,Mercadona,Supermercado
579,2022-05-09,1.35,Te mango,Mercadona,Supermercado
580,2022-05-09,1.05,Te citrico,Mercadona,Supermercado
581,2022-05-09,0.7,Alubias,Mercadona,Supermercado
582,2022-05-09,0.95,Garbanzos,Mercadona,Supermercado
583,2022-05-09,0.75,Lentejas,Mercadona,Supermercado
584,2022-05-09,1.35,Patatas gajo,Mercadona,Supermercado
585,2022-05-10,2.5,Queso en lonchas,Dia,Supermercado
586,2022-05-11,7.4,Chino,,Vivienda
587,2022-05-11,24.8,Varios ,Chino,Vivienda
588,2022-05-12,1.0,Pan bocadillo,Mercadona,Supermercado
589,2022-05-12,1.99,Jamon,Mercadona,Supermercado
590,2022-05-12,3.5,Plantilla,Mercadona,Farmacia
591,2022-05-12,1.55,Chedar,Mercadona,Supermercado
592,2022-05-12,2.99,Nocilla,Mercadona,Supermercado
593,2022-05-12,1.88,Banana,Mercadona,Supermercado
594,2022-05-13,3.92,Sprite,Carrefour,Supermercado
595,2022-05-13,1.51,Cheetos,Carrefour,Supermercado
596,2022-05-13,2.95,Palmeras,Carrefour,Supermercado
597,2022-05-14,1.0,Piedra quitadureza,Carrefour,Farmacia
598,2022-05-14,1.68,Talco,Carrefour,Farmacia
599,2022-05-14,1.85,Sal celusal,Carrefour,Supermercado
600,2022-05-17,19.0,Empanadas,,Supermercado
601,,9.4,Lomos,,Supermercado
602,2022-05-16,4.38,Leche,Mercadona,Supermercado
603,2022-05-16,0.63,Agua,Mercadona,Supermercado
604,2022-05-16,1.46,Agua,Mercadona,Supermercado
605,2022-05-16,1.7,Salteado verduras,Mercadona,Supermercado
606,2022-05-16,1.8,Salteado patatas,Mercadona,Supermercado
607,2022-05-16,2.0,Salteado de pollo,Mercadona,Supermercado
608,2022-05-16,1.62,Frutillas,Mercadona,Supermercado
609,2022-05-16,0.95,Sacarina,Mercadona,Supermercado
610,2022-05-16,2.1,Queso en lonchas,Mercadona,Supermercado
611,2022-05-16,1.39,Banana,Mercadona,Supermercado
612,2022-05-18,0.63,Agua,Mercadona,Supermercado
613,2022-05-18,3.2,Relleno kebab pollo,Mercadona,Supermercado
614,2022-05-18,3.25,Suavizante,Mercadona,Vivienda
615,2022-05-18,1.35,Enjuague bucal,Mercadona,Farmacia
616,2022-05-18,0.9,Pan rallado,Mercadona,Supermercado
617,2022-05-18,1.2,Jabon blanco,Mercadona,Supermercado
618,2022-05-18,1.7,Pan rallado crujuente,Mercadona,Supermercado
619,2022-05-18,3.15,Aparato mosquito,Mercadona,Vivienda
620,2022-05-18,3.95,Huevos,Mercadona,Supermercado
621,2022-05-18,1.25,Pan lactal,Mercadona,Supermercado
622,2022-05-18,1.0,Pan bocata,Mercadona,Supermercado
623,2022-05-18,2.11,Jamon,Mercadona,Supermercado
624,2022-05-20,2.49,Nesquik,Carrefour,Supermercado
625,2022-05-20,1.6,Patatas fritas,Carrefour,Supermercado
626,2022-05-20,1.99,Jamon,Carrefour,Supermercado
627,2022-05-20,1.69,Parmesano,Carrefour,Supermercado
628,2022-05-23,0.85,Lechuga ,Carrefour,Supermercado
629,2022-05-23,1.69,Tomate,Carrefour,Supermercado
630,2022-05-28,3.0,Lomo,Valdi,Supermercado
631,2022-05-28,5.0,Lomo,Valdi,Supermercado
632,2022-05-27,1.51,Cheetos,Carrefour,Supermercado
633,2022-05-27,1.46,Cañas crema cacao,Carrefour,Supermercado
634,2022-05-27,1.9,Croissant,Carrefour,Supermercado
635,2022-05-27,1.8,Lomo embuchado,Carrefour,Supermercado
636,2022-05-27,1.35,Napolitanas,Carrefour,Supermercado
637,2022-05-27,0.99,Frutillas,Carrefour,Supermercado
638,2022-05-28,1.5,Mani,Mercadona,Supermercado
639,2022-05-28,4.95,Fanta,Mercadona,Supermercado
640,2022-05-28,2.1,Queso en lonchas,Mercadona,Supermercado
641,2022-05-28,2.11,Jamon,Mercadona,Supermercado
642,2022-05-28,1.4,Pan rosca,Mercadona,Supermercado
643,2022-05-24,1.46,Agua x 2,Mercadona,Supermercado
644,2022-05-24,0.63,Agua,Mercadona,Supermercado
645,2022-05-24,2.1,Queso en lonchas,Mercadona,Supermercado
646,2022-05-24,2.05,Yogurt,Mercadona,Supermercado
647,2022-05-24,1.35,Patatas gajo,Mercadona,Supermercado
648,2022-05-24,1.25,Pan blanco familiar,Mercadona,Supermercado
649,2022-05-24,2.19,Banana,Mercadona,Supermercado
650,2022-05-23,10.35,Forros,Amazon,Farmacia
651,2022-05-30,1.2,Macarron,Mercadona,Supermercado
652,2022-05-30,2.0,Salchicha gourmet,Mercadona,Supermercado
653,2022-05-30,1.45,Salchicha frankfurt,Mercadona,Supermercado
654,2022-05-30,2.0,Rebuenas,Mercadona,Supermercado
655,2022-05-30,0.75,Cookies,Mercadona,Supermercado
656,2022-05-30,0.63,Agua,Mercadona,Supermercado
657,2022-05-30,0.73,Agua,Mercadona,Supermercado
658,2022-05-30,2.31,Azucar,Mercadona,Supermercado
659,2022-05-30,2.25,Tomate tamizado,Mercadona,Supermercado
660,2022-05-30,2.98,Piña,Mercadona,Supermercado
661,2022-05-30,1.6,Vino blanco,Mercadona,Supermercado
662,2022-05-30,2.05,Yogurt,Mercadona,Supermercado
663,2022-05-30,1.0,Patatas bravas,Mercadona,Supermercado
664,2022-05-30,1.35,Patatas gajo,Mercadona,Supermercado
665,2022-05-30,1.3,Guisante fino,Mercadona,Supermercado
666,2022-05-30,1.1,Queso untar,Mercadona,Supermercado
667,2022-05-30,3.3,Tortelloni jamon,Mercadona,Supermercado
668,2022-05-30,1.65,Tortelloni carne,Mercadona,Supermercado
669,2022-05-30,2.2,Sorrentino calabaza,Mercadona,Supermercado
670,2022-05-30,2.11,Queso cuña,Mercadona,Supermercado
671,2022-05-30,0.6,Garbanzo,Mercadona,Supermercado
672,2022-05-30,0.6,Alubia,Mercadona,Supermercado
673,2022-05-30,0.65,Lenteja,Mercadona,Supermercado
674,2022-05-30,1.65,Manteca,Mercadona,Supermercado
675,2022-05-30,1.1,Patatas,Mercadona,Supermercado
676,2022-05-30,1.25,Pan blanco,Mercadona,Supermercado
677,2022-05-30,0.9,Patata onduulada,Mercadona,Supermercado
678,2022-05-30,4.38,Leche desnatada,Mercadona,Supermercado
679,2022-05-30,0.59,Zanahoria,Mercadona,Supermercado
680,2022-05-30,1.2,Patatas serrano,Mercadona,Supermercado
681,2022-05-30,2.5,Ñoquis pollo y verdura,Mercadona,Supermercado
682,2022-05-30,0.9,Acelga hojas,Mercadona,Supermercado
683,2022-05-30,1.05,Pimiento,Mercadona,Supermercado
684,2022-05-30,1.8,Espinaca a la crema,Mercadona,Supermercado
685,2022-06-02,4.0,Cerveza,Morriseys,Salidas
686,2022-06-02,9.3,Pizza,,Salidas
687,2022-06-01,3.95,24 huevos,Mercadona,Supermercado
688,2022-06-01,1.0,Pan bocadillo,Mercadona,Supermercado
689,2022-06-01,1.6,Chocolate c leche,Mercadona,Supermercado
690,2022-06-01,0.9,Milka con oreo,Mercadona,Supermercado
691,2022-06-01,0.9,Choc avellana,Mercadona,Supermercado
692,2022-06-01,0.7,Chocolate c leche,Mercadona,Supermercado
693,2022-06-01,1.2,Choco blanco,Mercadona,Supermercado
694,2022-06-01,1.7,Galletitas saladas,Mercadona,Supermercado
695,2022-06-01,1.6,Bolsa de residuos,Mercadona,Supermercado
696,2022-06-01,1.46,Agua 8l,Mercadona,Supermercado
697,2022-06-01,0.95,Harina de fuerza,Mercadona,Supermercado
698,2022-06-01,1.1,Desodorante amb,Mercadona,Farmacia
699,2022-06-01,4.38,Leche desnatada,Mercadona,Supermercado
700,2022-06-01,2.0,Salteado de pollo,Mercadona,Supermercado
701,2022-06-01,1.8,Salteado de patata,Mercadona,Supermercado
702,2022-06-03,3.2,Caja de herramientas,Chino,Vivienda
703,2022-06-03,1.2,Sahumerio,Chino,Vivienda
704,2022-06-03,1.0,Sahumerio,Chino,Vivienda
705,2022-06-03,3.4,Porta retrato,Chino,Vivienda
706,2022-06-03,4.05,Atun,Carrefour,Supermercado
707,2022-06-03,5.55,Nescafe,Carrefour,Supermercado
708,2022-06-03,1.29,Harina pizza,Carrefour,Supermercado
709,2022-06-03,2.39,Mayonesa heinz,Carrefour,Supermercado
710,2022-06-03,1.73,Chia,Carrefour,Supermercado
711,2022-06-03,1.82,Te,Carrefour,Supermercado
712,2022-06-03,8.4,Recarga tarjeta bus,,Transporte
713,2022-06-03,13.49,Kfc,,Salidas
714,2022-05-05,28.0,Blablacar,,Transporte
715,2022-06-06,0.73,Agua mineral,Mercadona,Supermercado
716,2022-06-06,0.63,Agua 6l,Mercadona,Supermercado
717,2022-06-06,2.2,Yogurt,Mercadona,Supermercado
718,2022-06-06,2.3,Queso en lonchas,Mercadona,Supermercado
719,2022-06-06,2.11,Jamon,Mercadona,Supermercado
720,2022-06-06,1.25,Pan de molde,Mercadona,Supermercado
721,2022-06-06,1.71,Banana,Mercadona,Supermercado
722,2022-06-06,2.24,Tomate,Mercadona,Supermercado
723,2022-06-09,3.1,Masa de tarta,Carrefour,Supermercado
724,2022-06-09,10.53,Cinta de lomo,Carrefour,Supermercado
725,2022-06-09,12.26,Pollo,Carrefour,Supermercado
726,2022-06-10,2.0,Molde redondo,Mercadona,Vivienda
727,2022-06-10,1.0,Pan,Mercadona,Supermercado
728,2022-06-10,0.63,Agua,Mercadona,Supermercado
729,2022-06-10,0.9,Cebolla congelada,Mercadona,Supermercado
730,2022-06-10,2.0,Salteado de pollo,Mercadona,Supermercado
731,2022-06-10,1.8,Salteado de patata,Mercadona,Supermercado
732,2022-06-10,1.05,Pimiento,Mercadona,Supermercado
733,2022-06-10,1.8,Mozzarella,Mercadona,Supermercado
734,2022-06-11,55.3,Cena farolito,,Salidas
735,2022-06-09,26.35,Maleta,Amazon,Vivienda
736,2022-06-13,0.75,Leche,Carrefour,Supermercado
737,2022-06-13,2.9,Queso en lonchas,Carrefour,Supermercado
738,2022-06-13,0.85,Lechuga,Carrefour,Supermercado
739,2022-06-14,0.73,Agua mineral,Mercadona,Supermercado
740,2022-06-14,0.59,Zanahoria,Mercadona,Supermercado
741,2022-06-15,0.73,Agua mineral,Mercadona,Supermercado
742,2022-06-15,0.63,Agua mineral,Mercadona,Supermercado
743,2022-06-15,1.45,Cebolla,Mercadona,Supermercado
744,2022-06-15,1.75,Vincha,Mercadona,Supermercado
745,2022-06-15,2.2,Membrillo,Mercadona,Supermercado
746,2022-06-15,1.16,Fideos,Mercadona,Supermercado
747,2022-06-15,1.7,Galletitas saladas,Mercadona,Supermercado
748,2022-06-15,3.95,Huevos,Mercadona,Supermercado
749,2022-06-15,8.15,Queso tierno,Mercadona,Supermercado
750,2022-06-15,3.17,Jamon,Mercadona,Supermercado
751,2022-06-15,0.89,Gomitas,Carrefour,Supermercado
752,2022-06-15,0.82,Osos de gomita,Carrefour,Supermercado
753,2022-06-15,0.99,Croissant,Carrefour,Supermercado
754,2022-06-18,12.0,Kebab,,Salidas
755,2022-06-20,15.0,Mercadona,Mercadona,Supermercado
756,2022-06-18,19.26,Carrefour,Carrefour,Supermercado
757,2022-06-21,1.45,Cebolla,Carrefour,Supermercado
758,2022-06-21,3.34,Tomate,Carrefour,Supermercado
759,2022-06-21,1.99,Pure de papa,Carrefour,Supermercado
760,2022-06-23,2.08,Melon,Mercadona,Supermercado
761,2022-06-23,3.95,Huevos,Mercadona,Supermercado
762,2022-06-23,1.8,Sandia,Mercadona,Supermercado
763,2022-06-23,0.9,Pan rallado,Mercadona,Supermercado
764,2022-06-23,3.17,Jamon,Mercadona,Supermercado
765,2022-06-23,1.7,Pan rallado crujiente,Mercadona,Supermercado
766,2022-06-23,2.5,Papa,Mercadona,Supermercado
767,2022-06-23,0.9,Mozzarella,Mercadona,Supermercado
768,2022-06-23,3.19,Butifarra,Mercadona,Supermercado
769,2022-06-23,1.1,Queso untable,Mercadona,Supermercado
770,2022-06-23,1.9,Mayonesa,Mercadona,Supermercado
771,2022-06-23,1.0,Pan,Mercadona,Supermercado
772,2022-06-25,8.0,Cena juampi,,Salidas
773,2022-06-26,36.0,Cena franz,,Salidas
774,2022-06-24,2.69,Manteca,Carrefour,Supermercado
775,2022-06-24,2.39,Limon,Carrefour,Supermercado
776,2022-06-23,1.38,Cabify,,Transporte
777,2022-06-23,1.38,Cabify,,Transporte
778,2022-06-20,0.6,Cabify,,Transporte
779,2022-06-30,1.25,Pan de molde,Mercadona,Supermercado
780,2022-06-30,0.9,Patata,Mercadona,Supermercado
781,2022-06-30,0.59,Zanahoria,Mercadona,Supermercado
782,2022-06-30,1.15,Mani,Mercadona,Supermercado
783,2022-06-30,1.5,Enjuague bucal,Mercadona,Supermercado
786,2022-07-01,34.0,,Smash,Salidas
787,2022-07-03,8.8,,Valdi,Salidas
788,2022-07-09,26.35,Maleta,Amazon,Vivienda
789,2022-07-04,0.57,Alubias,Carrefour,Supermercado
790,2022-07-04,3.28,Atun,Carrefour,Supermercado
791,2022-07-04,0.63,Garbanzo,Carrefour,Supermercado
792,2022-07-04,0.55,Lenteja,Carrefour,Supermercado
793,2022-07-04,4.68,Leche,Carrefour,Supermercado
794,2022-07-06,2.31,Azucar,Mercadona,Supermercado
795,2022-07-06,1.2,Jabon en pan,Mercadona,Farmacia
796,2022-07-06,1.16,Macarron,Mercadona,Supermercado
797,2022-07-06,2.5,Capucchino,Mercadona,Supermercado
798,2022-07-06,1.42,Tirabuzon vegetal,Mercadona,Supermercado
799,2022-07-06,1.0,Rebuenas,Mercadona,Supermercado
800,2022-07-06,1.5,Galletitas saladas,Mercadona,Supermercado
801,2022-07-06,1.7,Crackers,Mercadona,Supermercado
802,2022-07-06,1.2,Patatas serrano,Mercadona,Supermercado
803,2022-07-06,0.75,Cookies de chocolate,Mercadona,Supermercado
804,2022-07-06,0.9,Patata ondulada,Mercadona,Supermercado
805,2022-07-06,1.1,Patata light,Mercadona,Supermercado
806,2022-07-06,3.17,Jamon en lonchas,Mercadona,Supermercado
807,2022-07-06,2.3,Queso lonchas,Mercadona,Supermercado
808,2022-07-06,2.0,Salchicha gourmet,Mercadona,Supermercado
809,2022-07-06,1.8,Moozzarella,Mercadona,Supermercado
810,2022-07-06,1.45,Salchicha,Mercadona,Supermercado
811,2022-07-06,1.75,Salchicha,Mercadona,Supermercado
812,2022-07-06,2.3,Milka con oreo,Mercadona,Supermercado
813,2022-07-06,0.8,Choco con leche,Mercadona,Supermercado
814,2022-07-06,0.9,Choco con avellanas,Mercadona,Supermercado
815,2022-07-06,2.95,Bombones surtidos,Mercadona,Supermercado
816,2022-07-06,0.9,Cebolla,Mercadona,Supermercado
817,2022-07-06,1.4,Patatas gajo,Mercadona,Supermercado
818,2022-07-06,1.45,Guisantes finos,Mercadona,Supermercado
819,2022-07-06,2.0,Salteado de pollo,Mercadona,Supermercado
820,2022-07-06,1.8,Salteado de patata,Mercadona,Supermercado
821,2022-07-06,1.0,Patatas bravas,Mercadona,Supermercado
822,2022-07-06,1.89,Cuñita,Mercadona,Supermercado
823,2022-07-06,1.05,Pimientos,Mercadona,Supermercado
824,2022-07-06,0.95,Arroz,Mercadona,Supermercado
825,2022-07-06,2.2,Membrillo,Mercadona,Supermercado
826,2022-07-06,1.16,Spaghetti,Mercadona,Supermercado
827,2022-07-06,1.15,Mani,Mercadona,Supermercado
828,2022-07-06,1.3,Jabon intimo,Mercadona,Farmacia
829,2022-07-06,3.95,Huevos,Mercadona,Supermercado
830,2022-07-07,10.4,Alfajores havanna,Carrefour,Supermercado
831,2022-07-07,4.99,Bon o bon,Carrefour,Supermercado
832,2022-07-07,2.7,Crema milka,Carrefour,Supermercado
833,2022-07-07,1.99,Galletas chocowafer,Carrefour,Supermercado
834,2022-07-07,1.22,Galletas hogareñas,Carrefour,Supermercado
835,2022-07-07,0.99,Hogareñas,Carrefour,Supermercado
836,2022-07-07,0.75,Criollitas,Carrefour,Supermercado
837,2022-07-07,2.95,Ketchup,Carrefour,Supermercado
838,2022-07-07,2.69,Mayonesa,Carrefour,Supermercado
839,2022-07-07,3.99,Salsa barbacoa,Carrefour,Supermercado
840,2022-07-07,11.99,Yerba,Carrefour,Supermercado
841,2022-07-07,12.99,Regalo wilson,Sprinter,Otros
842,2022-07-07,12.99,Regalo wilson,Sprinter,Otros
843,2022-07-07,9.9,Montaditos,,Salidas
844,2022-07-07,10.45,Outlet carrefour,Carrefour,Vivienda
845,2022-07-08,6.4,Coca,Carrefour,Supermercado
846,2022-07-08,0.99,Croissant,Carrefour,Supermercado
847,2022-07-08,9.36,Leche,Carrefour,Supermercado
848,2022-07-08,2.59,Magdalena,Carrefour,Supermercado
849,2022-07-08,1.63,Banana,,Supermercado
850,2022-07-08,1.4,Hielo,Chino,Supermercado
851,2022-07-08,1.5,Fanta lata,Maskom,Supermercado
852,2022-07-08,5.13,Yego juampi,,Transporte
853,2022-07-08,5.13,Yego juampi,,Transporte
854,2022-07-08,10.0,Cena juampi,,Salidas
855,2022-07-09,17.69,Pasaje nerja,,Transporte
856,2022-07-09,14.0,Cena,,Salidas
857,2022-07-09,3.0,Bebida,,Salidas
858,2022-07-10,18.8,Entradas cine,,Salidas
859,2022-07-10,10.9,Comida cine,,Salidas
860,2022-07-10,15.9,Cena ,,Salidas
861,2022-07-10,3.24,Yego,,Transporte
862,2022-07-10,3.24,Yego,,Transporte
863,2022-07-12,119.85,Pasajes turin,,Viajes
864,2022-07-11,0.95,Pan de burguer,Carrefour,Supermercado
